Comisión Nacional del Agua
Subdirección General Técnica
Estación: Xalapa
Clave: C30135
Estado: Veracruz de Ignacio de la Llave
Municipio: Xalapa

Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm)
2009/09/18,0.00,19.75,24.00,15.50,4.18
2009/09/19,1.60,19.00,23.50,14.50,1.59
2009/09/20,2.90,18.50,22.00,15.00,1.39
2009/09/21,0.20,20.00,24.00,16.00,2.85
2009/09/22,4.50,20.00,24.00,16.00,3.63
2009/09/23,6.30,19.50,23.00,16.00,1.54
2009/09/24,1.10,21.00,25.00,17.00,4.78
2009/09/25,1.80,20.00,23.00,17.00,1.08
2009/09/26,15.90,20.00,23.00,17.00,2.02
2009/09/27,3.60,20.00,22.00,18.00,1.38
2009/09/28,0.00,19.50,24.00,15.00,5.58
2009/09/29,0.00,19.50,25.00,14.00,3.75
2009/09/30,0.00,20.00,25.00,15.00,5.49
2009/10/01,0.00,20.50,26.00,15.00,5.95
2009/10/02,0.00,22.00,28.00,16.00,4.60
2009/10/03,0.00,21.00,26.00,16.00,3.51
2009/10/04,0.00,21.50,27.00,16.00,2.54
2009/10/05,0.00,21.50,26.00,17.00,4.70
2009/10/06,0.00,21.50,27.00,16.00,5.28
2009/10/07,1.20,21.50,26.00,17.00,2.88
2009/10/08,0.00,22.00,26.00,18.00,6.47
2009/10/09,18.80,22.00,26.00,18.00,5.01
2009/10/10,1.30,21.00,24.00,18.00,3.36
2009/10/11,0.60,19.50,23.00,16.00,3.06
2009/10/12,0.00,21.00,25.00,17.00,4.11
2009/10/13,0.00,21.00,25.00,17.00,4.85
2009/10/14,0.00,20.50,25.00,16.00,4.44
2009/10/15,0.00,21.00,26.00,16.00,5.91
2009/10/16,0.00,20.50,25.00,16.00,4.08
2009/10/17,34.60,19.50,23.00,16.00,0.50
2009/10/18,0.60,15.50,17.00,14.00,2.23
2009/10/19,5.40,15.00,18.00,12.00,1.57
2009/10/20,5.90,15.50,19.00,12.00,1.60
2009/10/21,0.00,17.50,22.00,13.00,2.91
2009/10/22,0.00,20.00,26.00,14.00,4.37
2009/10/23,47.80,19.50,23.00,16.00,4.07
2009/10/24,61.90,18.50,22.00,15.00,4.21
2009/10/25,45.20,18.00,21.00,15.00,4.35
2009/10/26,2.50,19.00,24.00,14.00,2.68
2009/10/27,1.60,19.50,22.00,17.00,1.17
2009/10/28,0.00,19.50,24.00,15.00,4.01
2009/10/29,0.00,22.00,27.00,17.00,4.15
2009/10/30,17.80,22.50,27.00,18.00,4.71
2009/10/31,0.00,18.75,21.00,16.50,3.94
2009/11/01,0.00,14.50,17.00,12.00,0.70
2009/11/02,0.00,16.00,21.00,11.00,3.12
2009/11/03,0.40,17.00,21.00,13.00,2.39
2009/11/04,0.00,17.00,19.00,15.00,3.48
2009/11/05,0.00,18.50,22.00,15.00,5.34
2009/11/06,0.00,18.00,22.00,14.00,4.21
2009/11/07,0.00,18.00,23.00,13.00,3.83
2009/11/08,0.00,18.00,23.00,13.00,4.20
2009/11/09,0.00,17.00,22.00,12.00,2.92
2009/11/10,0.40,17.00,21.00,13.00,2.27
2009/11/11,0.00,15.50,19.00,12.00,2.66
2009/11/12,0.00,13.00,17.00,9.00,0.79
2009/11/13,0.00,15.00,21.00,9.00,3.18
2009/11/14,0.00,18.00,25.00,11.00,5.52
2009/11/15,0.00,18.00,24.00,12.00,3.22
2009/11/16,1.20,16.00,19.00,13.00,1.30
2009/11/17,2.50,16.00,18.00,14.00,0.08
2009/11/18,0.70,15.00,17.00,13.00,0.38
2009/11/19,0.00,17.00,21.00,13.00,3.82
2009/11/20,0.00,18.50,23.00,14.00,5.40
2009/11/21,5.40,17.00,21.00,13.00,3.30
2009/11/22,0.60,17.00,20.00,14.00,1.18
2009/11/23,0.00,16.50,19.00,14.00,2.52
2009/11/24,0.20,17.50,21.00,14.00,1.70
2009/11/25,2.50,16.50,19.00,14.00,2.30
2009/11/26,0.30,14.50,17.00,12.00,1.36
2009/11/27,3.80,13.50,15.00,12.00,0.79
2009/11/28,0.00,14.00,19.00,9.00,2.65
2009/11/29,0.00,18.00,25.00,11.00,5.25
2009/11/30,0.70,20.00,26.00,14.00,2.85
2009/12/01,0.30,18.50,22.00,15.00,3.15
2009/12/02,12.20,17.50,21.00,14.00,1.17
2009/12/03,6.20,14.50,15.00,14.00,0.13
2009/12/04,8.40,15.50,18.00,13.00,0.56
2009/12/05,1.30,12.50,14.00,11.00,2.63
2009/12/06,0.00,16.50,22.00,11.00,3.03
2009/12/07,0.00,20.00,26.00,14.00,4.42
2009/12/08,0.00,20.50,27.00,14.00,5.48
2009/12/09,0.00,22.50,30.00,15.00,4.32
2009/12/10,0.00,18.50,23.00,14.00,3.79
2009/12/11,0.00,16.00,21.00,11.00,3.48
2009/12/12,0.00,16.50,22.00,11.00,3.78
2009/12/13,0.00,16.50,22.00,11.00,6.43
2009/12/14,0.00,17.00,22.00,12.00,0.45
2009/12/15,0.00,21.00,30.00,12.00,1.47
2009/12/16,0.90,17.50,21.00,14.00,2.80
2009/12/17,4.20,15.00,17.00,13.00,1.40
2009/12/18,1.00,13.00,14.00,12.00,0.54
2009/12/19,8.80,12.50,14.00,11.00,0.05
2009/12/20,0.90,13.00,15.00,11.00,0.08
2009/12/21,11.60,12.50,14.00,11.00,0.23
2009/12/22,0.00,13.00,19.00,7.00,3.39
2009/12/23,0.00,16.50,25.00,8.00,5.51
2009/12/24,0.00,16.00,22.00,10.00,2.12
2009/12/25,7.90,10.50,12.00,9.00,1.40
2009/12/26,0.00,16.00,23.00,9.00,3.54
2009/12/27,0.00,12.50,16.00,9.00,0.89
2009/12/28,5.70,13.25,17.00,9.50,0.75
2009/12/29,0.30,13.50,14.00,13.00,0.65
2009/12/30,0.00,16.00,21.00,11.00,1.82
2009/12/31,0.00,17.00,22.00,12.00,4.81
2010/01/01,0.60,13.50,18.00,9.00,1.95
2010/01/02,0.60,11.00,13.00,9.00,1.81
2010/01/03,0.40,13.50,17.00,10.00,1.15
2010/01/04,0.00,13.75,17.00,10.50,2.83
2010/01/05,7.60,12.50,14.00,11.00,0.42
2010/01/06,4.10,11.50,14.00,9.00,0.34
2010/01/07,0.80,13.50,16.00,11.00,2.14
2010/01/08,11.70,11.50,12.00,11.00,0.30
2010/01/09,2.70,6.75,7.00,6.50,0.80
2010/01/10,6.30,7.00,9.00,5.00,0.18
2010/01/11,5.10,8.00,10.00,6.00,0.07
2010/01/12,2.40,9.00,11.00,7.00,0.28
2010/01/13,0.00,9.00,10.00,8.00,1.32
2010/01/14,0.00,10.00,11.00,9.00,3.71
2010/01/15,33.40,16.50,25.00,8.00,4.64
2010/01/16,9.40,12.25,14.00,10.50,1.08
2010/01/17,0.70,10.75,12.00,9.50,0.02
2010/01/18,0.00,16.00,22.00,10.00,4.00
2010/01/19,0.00,15.50,24.00,7.00,4.01
2010/01/20,0.00,20.00,27.00,13.00,6.55
2010/01/21,0.00,21.50,29.00,14.00,7.02
2010/01/22,0.00,20.00,27.00,13.00,6.33
2010/01/23,0.00,21.00,29.00,13.00,8.09
2010/01/24,1.80,21.00,28.00,14.00,4.01
2010/01/25,6.70,11.50,12.00,11.00,0.34
2010/01/26,5.70,13.50,16.00,11.00,0.65
2010/01/27,0.00,14.50,18.00,11.00,2.50
2010/01/28,0.00,15.00,20.00,10.00,3.71
2010/01/29,0.80,18.25,25.50,11.00,3.82
2010/01/30,19.60,15.00,16.50,13.50,0.63
2010/01/31,0.50,11.25,13.00,9.50,0.56
2010/02/01,0.10,12.50,15.00,10.00,1.12
2010/02/02,1.10,15.00,19.00,11.00,1.73
2010/02/03,0.00,16.75,21.00,12.50,2.00
2010/02/04,11.00,14.75,16.00,13.50,0.26
2010/02/05,2.90,14.75,17.00,12.50,0.10
2010/02/06,5.20,14.00,17.00,11.00,1.11
2010/02/07,0.80,14.00,17.00,11.00,3.09
2010/02/08,0.00,16.50,22.00,11.00,4.78
2010/02/09,1.30,16.50,21.00,12.00,2.41
2010/02/10,8.50,12.50,13.00,12.00,1.57
2010/02/11,0.00,18.50,25.00,12.00,4.58
2010/02/12,4.10,14.50,17.00,12.00,0.10
2010/02/13,0.80,9.00,10.00,8.00,0.43
2010/02/14,0.20,11.00,14.00,8.00,0.48
2010/02/15,6.20,12.50,16.00,9.00,0.10
2010/02/16,9.10,10.00,11.00,9.00,0.30
2010/02/17,13.40,10.50,12.00,9.00,0.07
2010/02/18,2.20,12.00,14.00,10.00,0.18
2010/02/19,0.00,15.00,21.00,9.00,4.73
2010/02/20,0.00,14.00,18.00,10.00,3.74
2010/02/21,0.00,18.00,25.00,11.00,5.90
2010/02/22,0.00,18.75,25.00,12.50,7.08
2010/02/23,3.80,18.00,23.00,13.00,1.80
2010/02/24,5.80,9.00,9.00,9.00,1.20
2010/02/25,0.00,9.50,15.00,4.00,2.90
2010/02/26,0.00,16.00,27.00,5.00,5.35
2010/02/27,1.80,11.00,14.00,8.00,0.84
2010/02/28,0.00,13.00,20.00,6.00,3.98
2010/03/01,0.00,16.50,27.00,6.00,8.68
2010/03/02,2.20,13.50,14.00,13.00,0.36
2010/03/03,0.60,10.00,12.00,8.00,0.39
2010/03/04,0.00,10.50,12.00,9.00,0.40
2010/03/05,0.00,14.50,20.00,9.00,3.19
2010/03/06,3.10,14.00,17.00,11.00,1.42
2010/03/07,1.90,16.00,19.00,13.00,2.09
2010/03/08,0.00,17.00,23.00,11.00,3.70
2010/03/09,0.00,20.00,27.00,13.00,6.77
2010/03/10,0.00,22.50,29.00,16.00,7.25
2010/03/11,0.00,21.50,25.00,18.00,9.08
2010/03/12,6.20,17.50,19.00,16.00,0.85
2010/03/13,0.00,14.00,19.00,9.00,6.43
2010/03/14,0.00,15.50,23.00,8.00,5.54
2010/03/15,0.00,17.00,23.00,11.00,3.41
2010/03/16,4.50,16.00,19.00,13.00,1.05
2010/03/17,7.10,11.50,12.00,11.00,0.06
2010/03/18,1.00,11.00,14.00,8.00,1.56
2010/03/19,0.00,15.50,23.00,8.00,4.04
2010/03/20,0.20,18.50,26.00,11.00,5.46
2010/03/21,3.80,13.00,13.00,13.00,0.87
2010/03/22,0.00,11.50,16.00,7.00,2.99
2010/03/23,0.00,16.00,25.00,7.00,5.44
2010/03/24,0.00,20.00,29.00,11.00,6.70
2010/03/25,1.60,19.50,26.00,13.00,4.15
2010/03/26,0.00,16.00,18.00,14.00,2.74
2010/03/27,0.00,19.00,27.00,11.00,4.32
2010/03/28,1.20,18.50,23.00,14.00,6.17
2010/03/29,0.00,13.00,17.00,9.00,4.19
2010/03/30,2.20,16.00,21.00,11.00,3.53
2010/03/31,0.00,18.50,25.00,12.00,5.86
2010/04/01,0.00,19.25,26.00,12.50,6.32
2010/04/02,0.00,21.00,29.00,13.00,7.05
2010/04/03,0.00,21.00,26.50,15.50,4.84
2010/04/04,0.00,21.25,27.00,15.50,5.73
2010/04/05,0.00,19.75,24.00,15.50,4.40
2010/04/06,0.00,20.00,23.00,17.00,3.84
2010/04/07,0.00,22.00,29.00,15.00,5.64
2010/04/08,6.10,19.00,23.00,15.00,3.41
2010/04/09,0.50,17.50,22.00,13.00,2.27
2010/04/10,0.00,17.50,22.00,13.00,2.82
2010/04/11,2.10,18.50,22.00,15.00,1.35
2010/04/12,16.10,16.50,18.00,15.00,0.53
2010/04/13,14.20,17.00,19.00,15.00,1.77
2010/04/14,14.60,20.00,26.00,14.00,4.00
2010/04/15,25.70,17.50,21.00,14.00,2.39
2010/04/16,11.20,18.00,21.00,15.00,1.46
2010/04/17,0.00,16.50,21.00,12.00,3.10
2010/04/18,23.60,16.00,20.00,12.00,1.70
2010/04/19,6.20,17.00,19.00,15.00,2.48
2010/04/20,0.40,17.50,21.00,14.00,0.77
2010/04/21,0.00,18.00,21.00,15.00,3.56
2010/04/22,0.00,21.00,28.00,14.00,5.61
2010/04/23,0.00,23.00,32.00,14.00,9.00
2010/04/24,0.00,25.50,33.00,18.00,10.35
2010/04/25,0.00,22.50,27.00,18.00,5.10
2010/04/26,1.50,19.00,23.00,15.00,3.69
2010/04/27,5.80,18.50,23.00,14.00,2.59
2010/04/28,0.70,19.00,22.00,16.00,1.37
2010/04/29,0.00,20.50,27.00,14.00,6.95
2010/04/30,0.00,24.00,33.00,15.00,10.12
2010/05/01,0.00,25.25,33.50,17.00,9.83
2010/05/02,0.00,23.50,30.00,17.00,9.38
2010/05/03,0.00,21.00,27.00,15.00,6.95
2010/05/04,0.30,20.00,24.00,16.00,2.45
2010/05/05,0.00,21.50,27.00,16.00,6.97
2010/05/06,0.00,21.50,27.00,16.00,7.31
2010/05/07,0.00,22.00,28.00,16.00,7.72
2010/05/08,0.00,21.00,27.00,15.00,7.45
2010/05/09,0.00,21.00,27.00,15.00,5.87
2010/05/10,0.00,22.00,27.00,17.00,6.86
2010/05/11,0.00,23.00,31.00,15.00,8.38
2010/05/12,0.00,22.00,29.00,15.00,7.11
2010/05/13,1.40,21.00,27.00,15.00,5.23
2010/05/14,22.80,21.50,26.00,17.00,5.11
2010/05/15,2.40,22.00,27.00,17.00,4.98
2010/05/16,0.00,22.00,27.00,17.00,6.48
2010/05/17,6.30,22.00,27.00,17.00,6.05
2010/05/18,20.60,21.50,26.00,17.00,5.65
2010/05/19,0.00,21.50,27.00,16.00,6.00
2010/05/20,0.00,22.50,29.00,16.00,7.05
2010/05/21,0.00,23.50,29.00,18.00,7.26
2010/05/22,0.00,22.00,27.00,17.00,5.97
2010/05/23,0.00,22.50,27.00,18.00,6.95
2010/05/24,0.00,21.00,25.00,17.00,4.58
2010/05/25,0.00,21.50,25.00,18.00,3.74
2010/05/26,2.10,22.00,26.00,18.00,3.53
2010/05/27,9.50,21.00,24.00,18.00,1.81
2010/05/28,2.50,20.00,22.00,18.00,1.76
2010/05/29,0.00,19.50,23.00,16.00,2.73
2010/05/30,0.00,19.00,22.00,16.00,2.31
2010/05/31,3.50,22.00,27.00,17.00,4.07
2010/06/01,0.00,22.00,26.00,18.00,4.56
2010/06/02,0.00,24.00,29.00,19.00,6.85
2010/06/03,0.00,24.00,30.00,18.00,7.52
2010/06/04,0.00,24.50,31.00,18.00,5.66
2010/06/05,0.00,23.50,29.00,18.00,6.96
2010/06/06,2.80,23.50,29.00,18.00,6.14
2010/06/07,0.00,23.00,28.00,18.00,5.09
2010/06/08,0.00,23.50,29.00,18.00,6.74
2010/06/09,0.00,23.00,29.00,17.00,7.08
2010/06/10,3.40,23.50,29.00,18.00,6.68
2010/06/11,0.00,23.00,28.00,18.00,6.65
2010/06/12,0.00,23.50,29.00,18.00,6.34
2010/06/13,4.00,21.50,26.00,17.00,6.32
2010/06/14,0.00,20.00,24.00,16.00,4.20
2010/06/15,1.10,21.00,25.00,17.00,2.29
2010/06/16,13.30,20.50,24.00,17.00,3.14
2010/06/17,1.00,21.00,25.00,17.00,4.52
2010/06/18,1.60,21.00,25.00,17.00,4.72
2010/06/19,0.00,19.50,24.00,15.00,3.47
2010/06/20,0.00,20.00,26.00,14.00,6.67
2010/06/21,0.00,20.50,26.00,15.00,5.25
2010/06/22,0.00,20.00,25.00,15.00,4.16
2010/06/23,0.00,21.00,25.00,17.00,6.08
2010/06/24,0.00,20.00,24.00,16.00,3.67
2010/06/25,0.50,19.50,24.00,15.00,2.74
2010/06/26,5.00,19.50,24.00,15.00,3.72
2010/06/27,0.00,21.00,27.00,15.00,5.54
2010/06/28,0.00,21.50,27.00,16.00,6.82
2010/06/29,4.70,21.00,24.00,18.00,3.32
2010/06/30,0.00,22.00,26.00,18.00,3.41
2010/07/01,0.00,24.00,29.00,19.00,6.07
2010/07/02,0.00,23.00,27.00,19.00,4.45
2010/07/03,0.50,23.00,27.00,19.00,4.92
2010/07/04,17.10,23.00,29.00,17.00,6.66
2010/07/05,1.70,22.50,28.00,17.00,3.49
2010/07/06,5.30,22.50,27.00,18.00,2.12
2010/07/07,2.70,21.00,24.00,18.00,2.30
2010/07/08,22.40,20.50,23.00,18.00,1.08
2010/07/09,0.40,20.50,24.00,17.00,4.17
2010/07/10,14.30,19.00,21.00,17.00,0.65
2010/07/11,8.60,20.00,23.00,17.00,2.12
2010/07/12,5.50,19.50,24.00,15.00,4.42
2010/07/13,13.50,21.00,26.00,16.00,3.99
2010/07/14,13.40,20.50,24.00,17.00,4.39
2010/07/15,0.00,21.00,26.00,16.00,6.30
2010/07/16,0.20,20.00,25.00,15.00,4.29
2010/07/17,0.20,18.50,23.00,14.00,2.20
2010/07/18,10.70,20.00,24.00,16.00,3.15
2010/07/19,25.70,20.50,24.00,17.00,0.64
2010/07/20,46.70,20.25,24.50,16.00,2.37
2010/07/21,0.40,20.50,24.00,17.00,4.10
2010/07/22,20.10,20.50,24.00,17.00,2.02
2010/07/23,24.60,18.50,19.00,18.00,0.74
2010/07/24,34.00,18.50,20.00,17.00,0.42
2010/07/25,7.90,20.50,24.00,17.00,2.20
2010/07/26,2.20,20.00,24.00,16.00,3.14
2010/07/27,24.10,20.00,25.00,15.00,2.62
2010/07/28,16.50,18.50,21.00,16.00,1.77
2010/07/29,0.00,20.50,24.00,17.00,4.50
2010/07/30,0.30,19.00,24.00,14.00,5.05
2010/07/31,0.00,19.50,24.00,15.00,4.01
2010/08/01,0.00,19.50,24.00,15.00,4.89
2010/08/02,5.30,21.00,26.00,16.00,4.15
2010/08/03,14.40,19.50,23.00,16.00,2.41
2010/08/04,0.20,20.50,24.00,17.00,2.97
2010/08/05,1.00,20.00,26.00,14.00,6.59
2010/08/06,0.00,21.50,27.00,16.00,4.37
2010/08/07,0.40,21.00,26.00,16.00,2.67
2010/08/08,1.10,20.50,24.00,17.00,3.17
2010/08/09,1.50,21.50,26.00,17.00,4.34
2010/08/10,0.00,22.00,27.00,17.00,4.82
2010/08/11,1.10,21.00,26.00,16.00,3.52
2010/08/12,5.20,20.00,24.00,16.00,5.08
2010/08/13,3.40,21.50,27.00,16.00,3.77
2010/08/14,0.00,22.00,26.00,18.00,3.28
2010/08/15,0.00,21.00,25.00,17.00,5.04
2010/08/16,6.40,21.50,25.00,18.00,2.68
2010/08/17,4.80,21.00,24.00,18.00,3.40
2010/08/18,0.30,20.50,24.00,17.00,3.57
2010/08/19,2.50,20.50,24.00,17.00,2.82
2010/08/20,0.30,20.00,24.00,16.00,3.58
2010/08/21,43.50,20.00,23.00,17.00,1.11
2010/08/22,3.60,19.50,22.00,17.00,2.43
2010/08/23,6.80,19.50,23.00,16.00,2.86
2010/08/24,1.00,20.00,25.00,15.00,3.74
2010/08/25,27.10,21.00,26.00,16.00,6.19
2010/08/26,0.00,20.00,25.00,15.00,6.13
2010/08/27,0.00,20.00,24.00,16.00,3.49
2010/08/28,0.00,21.00,24.00,18.00,1.97
2010/08/29,3.80,20.00,23.00,17.00,2.40
2010/08/30,13.50,19.50,23.00,16.00,3.61
2010/08/31,12.60,19.50,22.00,17.00,1.86
2010/09/01,5.90,20.50,24.00,17.00,3.60
2010/09/02,26.10,19.50,24.00,15.00,2.13
2010/09/03,6.70,20.00,25.00,15.00,2.58
2010/09/04,17.80,19.50,23.00,16.00,1.48
2010/09/05,2.40,19.50,22.00,17.00,0.71
2010/09/06,21.90,20.75,24.00,17.50,0.79
2010/09/07,7.00,22.50,27.00,18.00,3.69
2010/09/08,0.00,21.00,25.00,17.00,2.99
2010/09/09,0.00,21.50,26.00,17.00,5.26
2010/09/10,7.20,22.00,27.00,17.00,4.46
2010/09/11,0.50,22.00,27.00,17.00,3.27
2010/09/12,2.00,21.50,26.00,17.00,5.35
2010/09/13,5.20,21.50,26.00,17.00,3.81
2010/09/14,4.00,20.00,24.00,16.00,3.36
2010/09/15,4.00,20.00,24.00,16.00,2.00
2010/09/16,10.60,20.00,24.00,16.00,0.40
2010/09/17,126.70,18.50,21.00,16.00,1.97
2010/09/18,6.00,20.00,23.00,17.00,3.54
2010/09/19,1.40,20.50,24.00,17.00,3.60
2010/09/20,3.80,20.00,24.00,16.00,2.57
2010/09/21,0.00,20.00,24.00,16.00,3.14
2010/09/22,3.60,20.00,23.00,17.00,2.49
2010/09/23,10.60,20.00,23.00,17.00,5.39
2010/09/24,2.20,20.50,24.00,17.00,2.97
2010/09/25,0.40,20.00,23.00,17.00,1.05
2010/09/26,10.30,18.00,22.00,14.00,1.44
2010/09/27,36.80,18.50,22.00,15.00,0.52
2010/09/28,0.00,20.50,24.00,17.00,4.69
2010/09/29,0.00,17.50,22.00,13.00,3.88
2010/09/30,0.00,17.00,22.00,12.00,3.44
2010/10/01,0.00,18.50,24.00,13.00,4.50
2010/10/02,0.00,17.50,24.00,11.00,5.08
2010/10/03,0.00,17.00,22.00,12.00,4.64
2010/10/04,0.00,16.00,21.00,11.00,3.64
2010/10/05,0.00,17.00,22.00,12.00,3.65
2010/10/06,0.00,16.00,20.00,12.00,1.97
2010/10/07,0.00,16.50,19.00,14.00,1.38
2010/10/08,1.00,16.00,21.00,11.00,4.66
2010/10/09,0.00,17.00,21.00,13.00,3.00
2010/10/10,0.00,16.50,22.00,11.00,2.61
2010/10/11,0.00,18.00,23.00,13.00,1.13
2010/10/12,0.00,17.50,23.00,12.00,6.15
2010/10/13,0.00,17.00,22.00,12.00,4.72
2010/10/14,0.00,17.00,21.00,13.00,6.50
2010/10/15,4.90,16.00,19.00,13.00,0.73
2010/10/16,0.10,15.00,17.00,13.00,1.30
2010/10/17,0.00,18.00,23.00,13.00,3.16
2010/10/18,0.00,17.00,23.00,11.00,1.87
2010/10/19,0.00,17.50,24.00,11.00,1.97
2010/10/20,0.00,16.50,23.00,10.00,2.33
2010/10/21,0.00,16.50,23.00,10.00,4.73
2010/10/22,0.00,17.00,23.00,11.00,4.95
2010/10/23,0.00,16.50,22.00,11.00,2.86
2010/10/24,0.00,16.50,24.00,9.00,3.62
2010/10/25,0.00,18.50,27.00,10.00,3.19
2010/10/26,0.00,20.00,29.00,11.00,2.77
2010/10/27,0.00,16.50,20.00,13.00,4.46
2010/10/28,47.40,20.50,27.00,14.00,3.08
2010/10/29,3.60,16.00,18.00,14.00,1.50
2010/10/30,0.00,18.00,21.00,15.00,1.86
2010/10/31,0.00,20.50,28.00,13.00,3.35
2010/11/01,0.00,18.50,24.00,13.00,3.32
2010/11/02,0.70,19.50,25.00,14.00,7.15
2010/11/03,0.00,15.00,17.00,13.00,0.19
2010/11/04,0.00,15.00,18.00,12.00,8.56
2010/11/05,0.00,12.00,17.00,7.00,4.49
2010/11/06,0.00,12.00,18.00,6.00,4.77
2010/11/07,0.00,12.50,18.00,7.00,3.22
2010/11/08,0.00,13.00,17.00,9.00,2.18
2010/11/09,0.00,13.50,19.00,8.00,3.67
2010/11/10,0.00,14.00,20.00,8.00,3.23
2010/11/11,0.00,14.50,20.00,9.00,2.55
2010/11/12,0.00,15.50,21.00,10.00,3.94
2010/11/13,5.80,16.00,21.00,11.00,1.95
2010/11/14,0.00,17.00,21.00,13.00,2.70
2010/11/15,0.00,19.50,27.00,12.00,5.39
2010/11/16,2.20,20.00,26.00,14.00,4.14
2010/11/17,0.00,18.00,21.00,15.00,2.08
2010/11/18,4.60,16.00,18.00,14.00,0.85
2010/11/19,1.40,15.50,17.00,14.00,0.29
2010/11/20,0.10,16.50,20.00,13.00,2.74
2010/11/21,0.00,17.00,22.00,12.00,3.07
2010/11/22,0.00,18.50,23.00,14.00,4.35
2010/11/23,0.00,17.50,23.00,12.00,3.67
2010/11/24,0.00,16.50,22.00,11.00,4.01
2010/11/25,0.00,17.50,24.00,11.00,4.27
2010/11/26,3.00,20.50,28.00,13.00,2.25
2010/11/27,6.40,19.00,24.00,14.00,0.63
2010/11/28,0.00,15.50,21.00,10.00,2.94
2010/11/29,0.00,20.00,28.00,12.00,5.74
2010/11/30,0.80,19.50,25.00,14.00,5.55
2010/12/01,1.70,11.00,12.00,10.00,0.51
2010/12/02,0.00,13.50,18.00,9.00,2.54
2010/12/03,2.30,14.00,19.00,9.00,1.02
2010/12/04,0.00,15.00,21.00,9.00,4.52
2010/12/05,0.20,13.00,18.00,8.00,2.63
2010/12/06,0.00,12.50,16.00,9.00,1.38
2010/12/07,2.20,13.00,17.00,9.00,1.32
2010/12/08,0.00,14.00,18.00,10.00,5.14
2010/12/09,0.00,11.50,17.00,6.00,4.50
2010/12/10,0.00,12.00,21.00,3.00,2.31
2010/12/11,0.00,14.00,25.00,3.00,7.11
2010/12/12,0.00,13.00,18.00,8.00,3.73
2010/12/13,1.60,10.50,12.00,9.00,0.86
2010/12/14,0.00,10.50,15.00,6.00,1.26
2010/12/15,0.00,12.50,19.00,6.00,3.98
2010/12/16,0.00,16.00,24.00,8.00,5.43
2010/12/17,0.00,16.00,21.00,11.00,3.18
2010/12/18,0.90,13.00,16.00,10.00,1.56
2010/12/19,0.00,14.50,18.00,11.00,1.28
2010/12/20,0.00,15.50,21.00,10.00,4.80
2010/12/21,0.00,15.00,22.00,8.00,3.06
2010/12/22,0.00,14.50,21.00,8.00,3.21
2010/12/23,0.00,14.50,19.00,10.00,3.44
2010/12/24,0.00,14.50,19.00,10.00,2.40
2010/12/25,0.00,13.50,18.00,9.00,2.31
2010/12/26,4.10,13.00,16.00,10.00,1.10
2010/12/27,1.40,11.00,16.00,6.00,2.65
2010/12/28,0.00,12.00,17.00,7.00,1.17
2010/12/29,0.00,15.00,22.00,8.00,4.55
2010/12/30,0.00,17.00,26.00,8.00,5.15
2010/12/31,0.00,20.50,28.00,13.00,6.89
2011/01/01,0.00,21.50,27.00,16.00,2.76
2011/01/02,1.50,16.00,21.00,11.00,5.82
2011/01/03,0.60,15.50,19.00,12.00,0.89
2011/01/04,0.00,17.00,23.00,11.00,4.46
2011/01/05,0.00,18.00,26.00,10.00,6.03
2011/01/06,0.00,14.50,20.00,9.00,1.38
2011/01/07,0.00,15.50,23.00,8.00,5.44
2011/01/08,0.00,18.50,28.00,9.00,5.20
2011/01/09,0.00,20.00,26.00,14.00,5.49
2011/01/10,0.00,17.00,22.00,12.00,2.22
2011/01/11,0.00,16.50,21.00,12.00,4.55
2011/01/12,0.00,15.00,16.00,14.00,2.51
2011/01/13,7.40,12.50,13.00,12.00,2.39
2011/01/14,5.90,10.50,12.00,9.00,1.00
2011/01/15,0.20,11.50,14.00,9.00,2.20
2011/01/16,0.00,13.50,17.00,10.00,0.29
2011/01/17,0.00,15.50,22.00,9.00,2.43
2011/01/18,0.00,18.00,27.00,9.00,7.62
2011/01/19,0.00,16.00,21.00,11.00,3.20
2011/01/20,0.00,19.00,27.00,11.00,7.78
2011/01/21,3.30,13.50,16.00,11.00,0.66
2011/01/22,3.20,14.00,16.00,12.00,0.28
2011/01/23,0.00,16.50,23.00,10.00,4.49
2011/01/24,0.00,15.00,21.00,9.00,3.05
2011/01/25,5.90,15.50,20.00,11.00,2.80
2011/01/26,8.20,11.50,12.00,11.00,0.32
2011/01/27,1.70,13.50,16.00,11.00,0.72
2011/01/28,2.90,13.00,14.00,12.00,0.51
2011/01/29,0.00,14.25,18.50,10.00,2.22
2011/01/30,0.00,18.00,26.00,10.00,4.67
2011/01/31,0.00,17.50,23.00,12.00,4.38
2011/02/01,0.00,20.50,28.00,13.00,5.32
2011/02/02,5.10,15.00,18.00,12.00,0.39
2011/02/03,0.50,11.00,12.00,10.00,0.56
2011/02/04,0.70,10.00,11.00,9.00,0.25
2011/02/05,0.00,10.00,12.00,8.00,0.56
2011/02/06,0.00,16.50,24.00,9.00,4.39
2011/02/07,3.10,14.75,20.00,9.50,4.16
2011/02/08,0.00,14.00,19.00,9.00,3.44
2011/02/09,0.50,18.00,27.00,9.00,4.67
2011/02/10,2.00,12.00,12.00,12.00,0.68
2011/02/11,0.20,11.00,14.00,8.00,1.08
2011/02/12,12.50,11.00,12.00,10.00,0.17
